"Rocket With Fin Section: Position in Rocket Tip[Y] (m)","Rocket With Fin Section: Temperature (K)"
-0.014723672971096629,236.83069255692956
-0.013288933318706472,239.4202058936579
-0.01135235647635954,247.49254495790973
-0.009741107832127645,251.70151077525833
-0.00728633002179089,256.15900269746044
-0.004180000111694493,257.42472248385366
-0.0010063377695543854,255.24170495038507
0.002130121331800345,255.2701647306061
0.005502320176762762,255.08277428366154
0.00891487798634658,254.2211040762791
0.011683036090085667,254.2260562728212
0.014954433831684672,253.70297406376426
0.018219466636711656,252.88350930516626
0.02144288622981078,252.4696835661024
0.024518828326882618,252.4140473582009
0.0278284695249104,252.36259998491767
0.031093947072534357,251.70763512760317
0.034405706046532286,251.0954678847861
0.03773127395343625,251.18819409553078
0.04085044260694505,251.569739995246
0.04404459617444789,251.65103459939724
0.047264333657238804,251.20481553823728
0.0504060590280989,250.58775578155308
0.05378060248921588,250.09325108409666
0.05705874540472364,249.73314341206276
0.06022158052728684,249.25999536928776
0.06364473837617564,249.1842517057255
0.06693742380701179,248.83368575183508
0.06967865184513738,248.64739729833286
0.07306981875363032,248.6043753267011
0.07626684989562431,248.18580908046164
0.07968554712553758,247.45520141917729
0.08282783989447287,247.1799106769127
0.08605663311214441,247.206428160165
0.08927452954776462,246.8707249029589
0.09267481053401361,246.7635781157353
0.09586840924499529,246.6516226140932
0.09894238084423024,246.10025403090614
0.10234224371710197,245.71299052229784
0.10569497760064615,245.41452528244776
0.10900017773122725,245.06290508354934
0.11233447336999022,244.7888325695871
0.11507985647472437,244.52837451208768
0.11863530314092526,244.49722043371452
0.12178374989219759,244.22857640364617
0.12507452432072447,243.66541349121925
0.12838365182492167,243.35916830819284
0.13168152077777076,242.85512082032142
0.1348053995772395,242.39775069154513
0.13824757095792264,242.2227853559861
0.14144249388158606,242.05740023751844
0.14465863372466417,242.02574500951377
0.14791260092118075,241.71946077639308
0.1512092227808789,241.10415178062573
0.154385017959089,240.62637990208887
0.15791755419871223,240.5221921533897
0.16106211199185747,240.22156358978123
0.1643595937326122,239.78158392488888
0.1676774960503816,239.92290928572857
0.1708982202060417,239.82739090658703
0.1741335640129736,239.27642111865538
0.1772337208551949,238.9328730432399
0.1806223351515573,238.95656376850164
0.1839824088531175,238.54564356042852
0.187222215380706,238.25577296130731
0.19037005399934032,238.21337743501863
0.19383004427939682,237.81843080751958
0.19712527177178132,237.20942896895534
0.20023269851703376,236.96869927185287
0.20369202319469573,237.1156244259446
0.20680603086976126,236.76907522562107
0.20998187810019212,236.4785614960565
0.21348781194682287,236.2408204235972
0.2167096514932041,235.84938109380965
0.22010379716695327,235.71274116110763
0.22338626129689665,235.37301274627382
0.22657768342269824,235.0403702835662
0.23023576619454023,234.80744584181548
0.23301815114105692,234.67433236731384
0.2363533653014351,234.57202208608842
0.23961756101872475,234.19086495710178
0.24319079799040952,233.80030647662065
0.24644817085605195,233.67584312829942
0.249741153015659,233.43742377832723
0.25293570746710653,233.19916843209916
0.25645752133392413,232.78945702730968
0.2596231261133614,232.5643343160231
0.2629110176546238,232.3151672499844
0.2662242527315181,232.0256480900207
0.26947852972178493,231.8605994989071
0.272897435017962,231.53300207693152
0.2762910906515476,231.10991263117938
0.2794164157637841,231.02020948758238
0.28257496825437295,231.02871286564653
0.28578395139105905,230.77611476773592
0.28926721829874047,230.41286733765278
0.2925285777801786,230.09458706060138
0.2960064457477175,229.97084562580324
0.2994010892932305,229.83401253687356
0.30255458998303275,229.59557456089001
0.30572451795630984,229.28382375507874
0.3090071433139364,228.96566338023734
0.31226513861434524,228.7638434917469
0.3157074220255919,228.65345829857716
0.3192648201837923,228.35454109147355
0.32260404371108853,228.00264680529094
0.32586490201891916,227.80124759921023
0.32916888845496384,227.542758240299
0.3323725482484158,227.4580411559659
0.3355817109263478,227.39426684676525
0.3388976319360551,226.92507040332285
0.34246403840436895,226.68081833574774
0.34568761743449655,226.4630487963644
0.3488888744303778,226.12024324038126
0.3524447547880854,225.9366754192588
0.35531292967979927,225.75109608590884
0.35891046432170876,225.56684715540115
0.3621512712317572,225.38961878430968
0.3654865935609711,225.13087016799457
0.36883160433716694,224.77161291263835
0.37214425722100036,224.5073325447224
0.37571864720494325,224.47512867161652
0.3786698210472628,224.29271768610508
0.38201779731243307,223.94345475341123
0.38561606061435044,223.67184526878296
0.38861681912251084,223.51121883670606
0.3923212417113436,223.33734186432545
0.3953234454730901,223.12897921140586
0.3987344391711252,222.98068794404182
0.4021112783015333,222.7480756315727
0.40547390741661743,222.48612799721954
0.4088786119261479,222.35295103346414
0.41184535096571767,222.03994046957916
0.41526670069810856,221.83364078956208
0.41861227532862055,221.54951748939231
0.42200920704232403,221.3657373357908
0.42538576423110785,221.23093314351064
0.4287457508157011,220.98401953916698
0.43215509104113603,220.8057482855659
0.43512361964751567,220.68126516096473
0.4387447076274349,220.57217317147484
0.4420743423251696,220.0784901378887
0.4453190871071395,219.90340708860705
0.44865942614089893,219.83466444466487
0.452032075350689,219.58039270330028
0.4554308405789016,219.414759947963
0.458793749035211,219.15811241063727
0.4618619844985006,219.08628901422148
0.4651910452383008,218.77497182048404
0.46858994598476333,218.56778518829785
0.4719759687789582,218.25636745066038
0.4753297778344694,218.0696244238019
0.47869919321467225,217.9909578354026
0.482022954302453,217.72997590721604
0.48509817241403286,217.6889593414459
0.4885231983192486,217.3798047212172
0.49191111932804366,217.20236295621422
0.49527766963640585,217.14202361098873
0.4988906127275399,216.86376173117273
0.5017511934100478,216.62583813815718
0.5051388558514291,216.38410042629104
0.5084503700541771,216.14056775228244
0.5118376174296888,215.89444247414843
0.5152172912251312,215.93159873910483
0.5185715250147058,215.76946593457546
0.5219551057630423,215.5805634377096
0.5253512481749596,215.36389219482925
0.5286899609850593,215.17004429643623
0.5320838241403816,215.32830193896996
0.5336125133514396,215.37044409681607
0.5356982042073464,215.07962524609775
0.5396727546518203,215.01204976659287
0.5436540628711557,215.18279267266206
0.5476141559694472,215.30435365411114
0.551916445200707,215.5522396273581
0.5555410950568078,215.69339064029765
0.5601340532033425,215.7999663104039
0.5644442284658637,215.9253243139343
0.5687212051158916,216.00877243053557
0.5731004220470093,216.22875936975882
0.5770568277567005,216.37583422349044
0.581046020370483,216.3989742582266
0.5850327388955294,216.57118452319077
0.5889684763621699,216.6109437538858
0.5929486130533277,216.76574042855376
0.5969574312844024,216.8415259952772
0.6011672684315201,216.99601584259943
0.6052829708596612,217.17404819682963
0.6088245962553784,217.158804233209
0.6129939833091738,217.3764410329823
0.6169823244342407,217.47813216751433
0.621354942332365,217.4692198117378
0.6248181376976143,217.59591786419406
0.6290771913670474,217.8202232384768
0.6330615600524998,217.89507753735327
0.6370208754033346,217.91925688726087
0.6414123677875472,218.0267401722172
0.644902788000487,218.12686135887745
0.6492746440670432,218.2951359261781
0.6528059147881045,218.36848093020515
0.6570866577742513,218.5391409613181
0.6610182517317671,218.64548557105607
0.6653185544014606,218.63417872356803
0.6689003059882095,218.6963715143594
0.6732103470771935,218.889901908856
0.6771458840214983,218.93154445411017
0.6811187388688464,218.9142470604808
0.6850926636501808,218.98681253383438
0.6893079964506692,219.12792961751526
0.6929542838828995,219.2804427325038
0.6970892397777708,219.24643736037098
0.7012444280854455,219.24316279004952
0.7053510416004334,219.39296303676397
0.7096820126728012,219.48633573256123
0.7132714221987808,219.4521661007285
0.7175322994697668,219.58567503171022
0.7215053395203179,219.62821129679952
0.7254398493181371,219.5684205644497
0.7294017468757612,219.68947727757347
0.7333979969439339,219.82284982098827
0.7377831950513796,219.84406428186657
0.7412405370017854,219.81351810366158
0.7455386209183226,219.82567201371197
0.7494712188819779,219.9982518489321
0.7537679214297557,220.1418648711799
0.7577474690442336,220.0524998958632
0.76120252128061,220.02724902520933
0.7654129544674066,220.19567730758058
0.7693185613315319,220.32032561704216
0.7735254974947983,220.24031840640035
0.7774413448396682,220.44343762070125
0.7815272449270025,220.52496665698226
0.7854980158719471,220.23267076849012
0.789763696760436,220.24613078447328
0.7933459991382501,220.33033692201641
0.7977089010857117,220.42350913278676
0.8020012516285127,220.7066523778807
0.8060965234736746,220.83964745979247
0.8100803291704011,220.83521375184793
0.8143714822834884,220.8501022159397
0.8179865086608411,220.84930467559064
0.8223022029488518,220.97437405123088
0.8265802513790736,220.99403772768397
0.8310630788201341,220.85313049371786
0.8352085025747262,220.92854296515003
0.8397545730088567,221.1044053547206
0.8440575448835348,220.94051848146404
0.8486873183121977,220.93580635468442
0.8531586303429981,221.02363810327398
0.8578320729473707,221.1338379317457
0.8624927496031356,221.2337149977269
0.8675567977726144,221.20313948342832
0.8725370668166876,221.25575365209193
0.8777785961978253,221.31723631583077
0.8834741226229912,221.31507886934685
0.8884918304956793,221.30658166437624
0.8932851509234301,221.28038986923013
0.8978815048844107,221.53874510987575
0.9023076985246838,221.69121764522862
0.9070571397435276,221.55353508767067
0.9120903177456599,221.4118395298559
0.9169512165473204,221.48578982222566
0.9221821143413558,221.70541697676478
0.9278511130070626,221.75959512232146
0.9330876451285466,221.484468462411
0.938723739886069,221.4331841898635
0.9443659347282731,221.81050710184957
0.9503115068402115,221.94487241695552
0.9558009327276344,221.66808696295197
0.9609967374962336,221.574204957658
0.9662503843458841,221.85370366426113
0.9716804155070107,221.93086392545763
0.9773598330311923,221.84325943157168
0.982049696663494,221.76536368321433
0.9880805611969523,221.74956343571728
0.9938790232277868,222.01001484336825
0.9997009253361371,221.95026980912175
1.0052775844952555,221.82184408340459
1.010532573934847,222.0415015488324
1.0157224925358121,222.25752873349282
1.0212760318201466,222.06900464681513
1.0268608028884614,221.92485435172657
1.0320633921928757,222.11307359113323
1.0373977381326254,222.03733767061328
1.042888498687006,221.8457056963083
1.048353417090146,222.01898458588414
1.053829788805099,222.19787313984446
1.0590675294683867,222.32705416775696
1.0639725892412386,222.21718463993673
1.0687159055778972,221.9537167068412
1.0737956329984968,222.13782540385424
1.0790328539560348,222.33392698364918
1.0843046511649574,222.26356295790296
1.0899704652706002,222.27105600474744
1.0955456016543856,222.36845020074054
1.1014030038130012,222.3914798464305
1.1067672086012543,222.44366516052705
1.1118998094582861,222.33952787481624
1.1170361390699197,222.2566024474682
1.1219310055225602,222.3392895140334
1.1271807283114181,222.29018350192044
1.1322359878405652,222.26227084829173
1.1376332737243249,222.42362506535113
1.1426844859665684,222.4385196264967
1.1482960409702252,222.39624281007863
1.153855458013091,222.47266281568713
1.159379051855767,222.56311366925755
1.1648901538928087,222.56479368606713
1.1698210774322524,222.46596464834062
1.1749029781287408,222.4016678976926
1.1802115417918368,222.51227434939403
1.1856519416595954,222.58707167732558
1.1910099641524095,222.45868883201888
1.1964983458200116,222.41655915311793
1.2016230145034772,222.61750687063062
1.206449826291389,222.63373437490694
1.211252536760744,222.6011768112234
1.2162296648034188,222.58066469966963
1.2214224765512491,222.57642954302625
1.2266441166122406,222.537552121955
1.232893945069606,222.53269400306357
1.2385531401332381,222.64959196845126
1.2439391399687545,222.7770267014199
1.2491856695413586,222.74977157159492
1.2549768361515516,222.56765218522258
1.2608888916670382,222.57308025325685
1.2667214934552813,222.79576579155955
1.2727341600904238,222.82216386540634
1.2779695422922195,222.67291743587785
1.283131742913722,222.58066237867098
1.2880390485746407,222.48380898708714
1.2929757739015666,222.4712430839654
1.2982572931362362,222.84258604582848
1.303606968096051,223.05408188087554
1.3086067926875213,222.90193814611973
1.313701207896176,222.85629622513676
1.3191196371705505,222.71785251239197
1.3246085944716763,222.76786100755112
1.3298862122313897,222.94359681249085
1.3350495083123521,222.77214716801478
1.3399848693957368,222.80574027034623
1.344839334813054,222.779973745201
1.3500459521314814,222.8182667666513
1.354971336584617,222.84980529963642
1.3599366511651485,222.7697650862069
1.3651505340853196,222.68957395830188
1.3708219934254258,222.76301453560097
1.3762001012142984,222.88276032216896
1.381418080540525,222.89300462448892
1.3868844886397398,222.99281528218887
1.3922989690922156,222.98217775711112
1.3978639728492892,222.84142950990855
1.403239685734377,222.87799604750262
1.4087618519189573,222.93594771798507
1.413949235265183,222.89789442828877
1.4194584121826685,222.81388473728606
1.4254466409780475,222.7222023237098
1.431885694541304,222.91262095512025
1.438070815760203,223.01417768286703
1.4445137837877315,222.87133370020155
1.4505641562222644,222.85126175388945
1.4558667252534738,222.96432382182607
1.4607337719237856,222.9344465141936
1.4652939965153107,222.93363320772886
1.4696911929486531,222.8774709978446
1.474589465918902,222.81503533894545
1.4793846227255338,222.81636123999795
1.4843575335048436,222.84254241263602
1.4895088230387346,222.87649106002195
1.4947625901480983,222.93997589327574
1.500055496702662,222.9387082440538
1.5058240951568447,222.91194374238847
1.5113506701270534,223.1520116368782
1.5166144705260576,223.1971578410339
1.522245713616423,223.08052553980013
1.527580297997181,222.91755001703044
1.5330442283831236,222.8144427227347
1.5384327453636881,222.90301568795664
1.5434813370441367,222.93247787279728
1.5488898017611759,222.94758417040742
1.5541020337607325,222.91949084455862
1.5594137924888647,222.84937157581686
1.564440884519799,222.89209397986696
1.569263852582444,223.16374026668203
1.5738519471468773,223.1172651705225
1.5783418691322304,222.9897468590983
1.5829746980516228,222.88153822345453
1.5876102959618932,222.7641146721722
1.5923546142742093,222.77683284938203
1.5972401311154822,222.6673443738791
1.6035647041587564,222.83784488969144
1.6105261350648856,223.1370745729917
1.61797619568899,223.2474492893674
1.625935665714644,223.24206358142237
1.6340254659316313,223.03426250838132
1.6410020084595032,222.87807283255017
1.647697845690778,222.90859343095377
1.6534368121363305,223.04043710401209
1.6585300186360414,223.31143233739814
1.6629654935259424,223.24394272319432
1.6672111514845724,222.93847370015078
1.6717236762940246,223.04329702541762
1.6767607477691662,223.12840722641423
1.68232685879725,223.05268027163928
1.6877943332402652,223.07110803876802
1.693362815090587,222.99842359459495
1.6990600653336523,223.15676251804751
1.7042404820503472,223.1952240603502
1.7095768327242231,223.0590120279669
1.7144949996561711,222.991770588848
1.7196986716876381,222.9994778343388
1.7240096704911936,222.96844624397204
1.7294134855090253,223.09518389421132
1.734754001346042,223.20694419923893
1.740004636528948,223.13320561104456
1.7455950276120653,222.99996820429118
1.7518770234616146,222.99184135040227
1.7581836872997718,223.0672161326694
1.7644238521204783,223.1241793812303
1.7706827016149977,223.1614395680552
1.7766651785472531,223.11093574326316
1.7820270532791633,222.9823354931769
1.7872096418653074,222.98358345916637
1.7923327353337162,223.06674321195766
1.7977762294294761,223.11208271083922
1.8033090051359166,223.0538852364229
1.8094706912770193,222.84844334908814
1.816059906011078,222.78027850407125
1.8232144753708397,222.81559287351834
1.8312214332142929,223.1006631496893
1.8394404607051555,223.3938464460612
1.8474684190925394,223.60600969672998
1.8553334345359827,223.48951423771047
1.8620327792374407,223.2226758206041
1.8686650354610175,223.21900410418135
1.8748445242151333,223.1613201668887
1.880242832414312,223.13112889355386
1.8852815724619116,222.96378936122278
1.8902612803867438,222.97550275400928
1.895564709545602,223.037800096174
1.90096812721612,222.98889701804066
1.9065944213452983,223.113399009088
1.9117955171438379,223.0498053929902
1.917316506262225,223.0783815032942
1.9230859800905538,223.20120977652158
1.928490411131708,223.02304875108305
1.9343942223154318,222.97578797807557
1.9401405193705195,223.1790926799779
1.9455374131503078,223.16315498754884
1.9509460845893003,222.9997180578249
1.9557358820416093,223.00321834556178
1.9608192766065986,223.1116357991421
1.965479019569382,223.14654966198782
1.9701760034733984,223.23035732648694
1.9750465961995605,223.1948227255513
1.9801977346202884,223.04187385955407
1.9859027137216498,223.00570158051994
1.9912891026144794,222.97552551826345
1.996541239775192,223.0153428692108
2.0017288426619055,223.0447357120087
2.0070567128146073,223.01640644314458
2.012658914547663,223.08191689569983
2.017895464978095,223.11648696041019
2.023052706480577,223.29306823944793
2.028271847640084,223.32988035665582
2.032914093409413,222.95901625276298
2.0370518833632656,222.88375602914235
2.0411380357601145,223.04808198938576
2.045144455710166,223.00561058203203
2.0491880715662067,223.19430989370022
2.0534482504469582,223.46776731663851
2.0579714729077407,223.36558409231748
2.0628724078222658,223.14947720992987
2.067994932060645,223.12844739143918
2.073445613579792,223.06895958799836
2.0790290133159823,222.95725449569005
2.084080032703051,223.0918574361467
2.0891150246007895,223.09513481046184
2.0947983219257744,222.96274074947496
2.100549886886114,223.10419313572697
2.1058880114451703,223.16751360576652
2.111283526502356,223.06152929568654
2.1163092463405797,222.9307955069319
2.121410127255892,223.13081794798947
2.126877825501777,223.22392026678182
2.131865435021123,223.11539745157086
2.136704498794953,223.16073699672452
2.1416025132024368,223.15276365948182
2.146745136511158,223.01722608127756
2.1519675821199047,222.9761228174636
2.1573743438848614,223.12890866789277
2.1623712158086157,223.0618092095957
2.1673150857916132,223.0488414463762
2.1728230067365906,223.2154370664157
2.1778906038378585,223.32422531902313
2.182820912688656,223.2756361272483
2.1876758104515734,223.25223799806508
2.1926503658939116,223.25370780370235
2.197412338736067,223.0805731945111
2.2023430594863984,223.2293691161036
2.2070244728470483,223.2841880702469
2.211528541974497,223.1434724941502
2.215883840540031,223.0573321451347
2.2196143399839103,223.05592364075028
2.22404546780556,223.1724882850236
2.228508175902248,223.29865061573543
2.232894536859519,223.34894625118307
2.237157808193757,223.43823794317012
2.2413448200624133,223.6108014944234
2.245479320773686,223.59259399839226
2.249873282731201,223.40395329412212
2.2543119349366973,223.3203138990972
2.2590827758402368,223.4969044921708
2.263871101580585,224.49963014199378
2.2680062231705573,228.74922853329966
2.2694713384359044,230.35144965432403
2.2713643681604867,232.68426550501798
2.276505805526735,234.2518248475304
2.2800221223739894,235.4446778688815
2.283393783847601,236.4434228018011
2.2868490390376754,237.4194451785176
2.2902204370066923,237.70123879956685
2.2936431053334445,238.20081944442774
2.297065774553904,238.04780903063622
2.300488443717718,238.26208620961458
2.3039111144684754,238.3379088789622
2.3073337846749595,238.7964764441999
2.310756454850933,239.33683909743462
2.314179126361021,239.4348005381289
2.3176017974990204,239.6304194127772
2.3210244689487824,239.61795387844802
2.324447140952315,239.04994558639163
2.3278698129594595,239.30696129110152
2.3312924853312706,239.28188419884543
2.334715159980683,239.09966506766378
2.338137831260648,239.33155379641028
2.341560505007581,239.303538732913
2.344983178245153,238.75689625259906
2.348405851909342,238.3647504556938
2.351828526094754,238.08503334703747
2.3552512005448496,238.16827233300654
2.358673875887611,238.41969668981142
2.362096551370722,238.3615359264435
2.365519226703272,238.14744062538352
2.368941903795551,238.2567699341554
2.3723645783328737,238.29233085655125
2.3757872547272734,238.13447786832398
2.3792099313580404,237.83370420869954
2.3826326082285485,237.57714398813388
2.3860552857011856,237.94932381417954
2.3894779631427836,238.01258829473502
2.39290064211499,237.8863783021954
2.396323319304691,237.7869063843246
2.399745997709178,237.6097571547254
2.4031686765142863,237.193968190762
2.406591355732397,237.21735720331108
2.4100140350652435,237.12295196028944
2.4134367146906373,236.78739228995866
2.416859394767848,236.68406310534243
2.420282075007973,236.7155447841225
2.423704755599971,236.7832976801632
2.427127436609006,237.06015225591625
2.430550117711604,237.3395762085007
2.433972799598037,236.95696931791386
2.4373954811689797,236.26835493687753
2.4408181631816883,236.31062005101379
2.4442408455348814,236.58886599184603
2.447663528343348,236.45904671528868
2.4510862113285565,236.6244347863567
2.454508894943057,236.42124090754635
2.457931578428777,236.50006083072827
2.461354262304586,236.76734450417194
2.4647769463484552,236.36077223505487
2.4681996313742536,236.20148443185732
2.471622316140646,236.13811277406398
2.4750450008551126,236.17608566955687
2.4784676863976314,236.2557212686226
2.4818903721134085,235.95128615975318
2.4853130583051977,235.50829016657428
2.488735744242023,235.7203250343867
2.4921584309072737,235.73030538160083
2.4955811179915637,235.26202061008826
2.499003805196326,236.0153167721504
2.50242649274146,235.97190667089978
2.505836108027167,236.21987737655652
2.5058808676894606,236.21952553826347
2.5092132007216024,235.95284485800647
2.509414071981035,235.94105628447744
2.5125902945628993,235.9854471979319
2.5129472731122435,235.9975969058043
2.5159673893534396,236.0444915682243
2.5164804710214885,236.0433129926218
2.519344485202393,236.04699799459294
2.5200136657137056,236.09797244130564
2.52272158209776,236.28857887508596
2.5235468571311794,236.30825415373306
2.5260986800057603,236.14934809150242
2.527080045287903,236.02743630266357
2.529475778812423,235.74117867871252
2.5306132301216513,235.60999688483295
2.5328528786552953,235.4169672034681
2.534146411780313,235.27378166120906
2.536229979495487,235.1458294742679
2.537679590261337,235.15668407882768
2.5396070813819653,235.26809370098027
2.5412127654355436,235.38505679464984
2.5429841842670364,235.40734529677354
2.5447459375732273,235.22552508801436
2.5463612881980575,234.9111693932237
2.5482791060827688,234.5973420461337
2.5497383930680964,234.56457640932018
2.551812271454122,234.6955678345161
2.553115498926282,234.85060038570526
2.5553454336788355,235.14181951090478
2.5564926058141917,235.24591847029888
2.5588785926589295,235.4112729110007
2.5598697137122315,235.39813679181293
2.562411748341893,235.22962514641546
2.5632468226157386,235.0833002233989
2.5659449007927835,234.52425190121537
2.5666239325134557,234.4341389227509
2.56947805008526,234.52979090454545
2.5700010434232285,234.57237118396125
2.573011195980872,234.5327884003623
2.5733781553647397,234.48890740460283
2.5765443388015523,234.20976773271875
2.5767552682750994,234.21141860754932
2.5800774782733695,234.34266100669683
2.5801321220488718,234.34499823408012
2.5834956665658386,234.44001288953604
2.5868956337521287,234.4789468439556
2.590354296368197,234.6705155824363
2.5930190122842007,234.7433236660994
2.596442331374244,234.123356996618
2.60075878228981,231.27151877001654
2.600789497684919,231.24184420461486
2.6031220384867653,227.2806480575357
2.606649951412071,223.8076879972904
2.6091976429598707,221.1133565456973
2.6127979698244506,218.06924623125929
2.616422877974793,215.1271386440928
2.620242837676048,213.25684346343968
2.624158053413862,213.16633077982723
2.6281154000524034,213.41539631216432
2.6321217579997382,214.64285244398917
2.6360206505388364,216.27515956205082
2.6398792886893467,217.8441883550338
2.6438051218895082,219.13306976605742
2.6477350272407887,220.2010401917641
2.651665059169279,221.01761906463298
2.6555965729213997,221.53396834619977
2.6613550434894377,221.92845369039367
2.665261957289489,222.13852519445047
2.6663125133514383,267.70609969184835
2.6663125133514387,338.2329383364185
2.6663125133514387,350.2700376028321
2.6663125133514387,350.7835349230233
2.6663125133514387,351.1703701085178
2.6663125133514387,351.45963774123885
2.6663125133514387,351.71125707638987
2.6663125133514387,351.9217207334217
2.6663125133514387,351.9259716123871
2.6663125133514387,353.01677981593764
2.6663125133514387,353.2453474821815
2.6663125133514387,353.24845410118337
2.666312513351439,348.6813443896315
2.666312513351439,350.7845851460147
2.666312513351439,351.1959211694466
2.666312513351439,351.21904645057765
2.666312513351439,352.17787470670214
2.666312513351439,352.86485150946385
2.666312513351439,353.0110745432505
2.666312513351439,353.34380224373353
2.666312513351439,353.4478529428104
2.666312513351439,353.64140687904916
2.666312513351439,353.6816393268773
2.666312513351439,353.7563831745525
2.666312513351439,353.97983863252466
2.666312513351439,354.26083785129845
2.666312513351439,354.5077168885641
2.666312513351439,355.03985164007736
2.666312513351439,355.1774396295866
2.666312513351439,355.3102784765281
2.666312513351439,355.361811080291
2.666312513351439,355.4285677099173
2.666312513351439,355.5896048145514
2.6663125133514396,349.1783803547245
2.6663125133514396,351.616623430265
2.6663125133514396,352.82005538511896
2.6663125133514396,355.9343005350587
2.6663125133514396,356.50978819170075
2.6663125133514396,357.2256878699985
2.6663125133514396,357.8020265478276
2.6663125133514396,359.7462819775295
2.6663125133514396,364.6410143748834
2.6663125133514396,369.81039498040786
2.6663125133514396,373.4713916671652
2.6663125133514396,373.4713916671652
2.6663125133514396,374.6518460092731
2.6663125133514396,375.8318314110045
2.6663125133514396,376.6823852001103
2.6663125133514396,380.9340372471388
2.6663125133514396,381.1316359362908
2.6663125133514396,381.43971314882185
2.6677629933838656,345.0022702311169
2.6721064256169043,288.8017290029198
2.6761235876371945,258.49122988519105
2.6800656721563865,251.9262685221746
2.6840644895833288,246.66502647145538
2.688235379467197,243.13594281386563
2.6921516135581505,242.11752893013306
2.6960078616651844,240.80126104252443
2.700150475477639,240.53602505774785
2.7040134877104203,240.71615281830015
2.707876783949943,239.90769474176588
2.7117547806126963,238.87934673392357
2.7158758282434947,238.1571284900081
2.7197611240703,237.28108766690974
2.7239021316847647,237.71276890043575
2.727386676215641,237.93514622174385
2.7316200096920564,237.51351943773972
2.7355469040165166,237.55180083192542
2.7394867265563083,237.2911905905736
2.7434593876139837,237.20668769989462
2.7473201902302105,237.4941372632225
2.751234673962854,237.87234958790413
2.7553629905635724,238.40937120037876
2.7592751794826036,238.72710880657837
2.763343316667714,239.42125512791932
2.767257898057778,239.74029422400957
2.771359840675448,240.26386782509718
2.7752476510933577,241.39909059576263
2.779195963438799,242.50989181497948
2.7829945829674823,242.84963471193905
2.7868943638414985,243.37873817027761
2.7908617978862136,244.02911092901442
2.7948399306501335,244.22052418037788
2.7989108550400656,245.300297860611
2.8028545777205527,245.94212015207057
2.807028242450015,246.72468995550025
2.8105423235198415,247.34972710824852
2.814737035702109,247.77911431752028
2.818616582781398,248.16088929010547
2.8227756162537747,248.9239174400006
2.826695342408013,249.69361350324561
2.83080176073296,250.5643169590726
2.834325183698225,251.1905911043217
2.838486555753934,251.82876021726452
2.8423941633086924,252.52822030562947
2.8465316842541806,252.9553110107793
2.850476442024813,253.59824036610433
2.8543372850734956,254.86702570037951
2.8563125133514395,383.69437297130463
2.8563125133514395,390.12274642747735
2.8563125133514395,439.2742036490584
2.8563125133514395,455.18802077457906
2.8563125133514395,467.5259549029892
2.8563125133514395,474.1728260707165
2.85631251335144,309.960607378885
2.85631251335144,309.960607378885
2.85631251335144,384.5911663950375
2.85631251335144,398.4390213397405
2.85631251335144,413.32884455489466
2.85631251335144,417.75950136323445
2.85631251335144,420.58794591352597
2.85631251335144,445.9453373051868
2.85631251335144,475.19328710205474
