"Rocket Body Section: Position in Rocket Tip[Y] (m)","Rocket Body Section: Temperature (K)"
-0.014387526134425472,236.39401972973008
-0.01298922019998546,241.03683440861857
-0.010315684365453904,250.1021387741979
-0.00791256630462686,254.69077254713494
-0.004178231962164134,256.98280875707593
-0.0010234313836088105,254.45381162019845
0.002066116652323496,254.7545210501707
0.005537423392269159,255.05424580599777
0.008688787091541535,253.8821026197179
0.012052212251928655,253.22763842322547
0.015056915243943257,253.75658044616569
0.018051032488983317,254.08813159170947
0.021534376545150995,253.55205265287395
0.024522390970143956,253.00604543586712
0.02799664325748717,252.67621070851402
0.031034038892552275,252.24854411422723
0.034531295865837,251.5332485589423
0.0378595225896596,251.34044951082188
0.04082752709134537,251.56433275523415
0.043864556681148824,251.4616750775798
0.047352826436776366,251.19518599540018
0.0503718761062983,251.24997133305203
0.05362134305188521,250.46071668357584
0.05710795137667452,249.85020757808695
0.06033625626071343,249.5173365447539
0.06338062549831486,249.29859871822003
0.06710800931577848,249.33933039134504
0.06942246273110658,249.3286772019435
0.07285031161658477,249.0229491889637
0.0762494138455753,248.43851458872524
0.07977745123387374,248.03020878472486
0.08309770537027808,247.6755378527362
0.08650700851993588,247.22164048799493
0.08875956756528404,247.20636052637397
0.09251348212952139,247.150869003669
0.09583876370155932,246.83924275649497
0.09887080130914051,246.684841406293
0.10237581861283063,246.27625074153323
0.10576100269022504,245.4517229142847
0.1087961149843596,245.160173348501
0.11259994816446717,245.1844963318341
0.11486465964653314,244.90342009064886
0.1188028573806935,244.8118753996062
0.12172004071580021,244.51488798181944
0.12513687692055375,243.965625339197
0.12842365393294916,243.60740759953734
0.1317733991757238,243.24623093986855
0.13556261007151735,243.13448873087884
0.13757051903786607,242.9928078374715
0.1417347284769613,242.68080583223073
0.14497570653566147,242.3347051580769
0.14788602335826204,242.0353263713742
0.15133883423100855,241.51404635760107
0.15493007186478844,241.21703879893244
0.15809600245624753,240.90038301906935
0.1611454338511272,240.71632391772502
0.16441654869129502,240.60095203273107
0.16762881824078352,240.43230740148476
0.1708578622066333,240.19187936542974
0.1741844457667477,239.74200525244174
0.1774786379836633,239.19829868729624
0.18049023331188013,238.85908600295818
0.1836056331804355,238.9413927444529
0.18770253383200225,238.60047016323423
0.19083163815001597,238.15230939557551
0.1937432291689321,238.0165593219829
0.19714074865569425,237.7093338291653
0.20059374543266745,237.37363638502927
0.20386151399766717,237.01895114250715
0.20686080290615716,236.96704658716837
0.21000613767038456,236.8023407749459
0.2137503771464322,236.36542147757652
0.21675803605721478,235.9253320028575
0.21986878231966478,235.7109911383838
0.2234037078750608,235.6666070159054
0.2271422444355713,235.3591011719761
0.2302627266348123,234.99414397131443
0.23358351781881947,234.63776499341503
0.23684063567085745,234.37985776794326
0.24004327612324095,234.232396745637
0.2431735624606126,234.04495211202732
0.24670201231295574,233.6581215757303
0.24982639571525508,233.39087381840153
0.2536059009167613,233.26291680857233
0.2554797868690797,233.1756007803442
0.2593569800291349,232.8873890555833
0.2626053108812163,232.4388961017728
0.26666816081903133,232.29447455385343
0.26964098482206755,232.0776608931855
0.2725179656512535,231.71416640494098
0.2766372539932906,231.42962020647417
0.28015692224623806,231.1287513483862
0.2820457350586005,231.0064922013505
0.2853624742312146,230.8729600462673
0.2892770552974701,230.56673106147608
0.2926067176376585,230.19705281321325
0.29620737004333914,230.0894203124903
0.29936103334640557,229.8922700646811
0.3024175500281256,229.66957093856252
0.3054022435070786,229.43382839129418
0.30916159058143994,228.96608547340816
0.30918506114153316,228.96198885597383
0.31224936755159377,228.6667868202966
0.3154592794087258,228.69728921684273
0.3189624143412099,228.47824570299144
0.32262991006646374,228.23261411564292
0.32560331128161585,227.87054712893374
0.3256660093648495,227.86026895324105
0.32918352370790965,227.67560266463576
0.33267274761537163,227.616198920115
0.335622010282915,227.37250792464496
0.33907055482052967,226.95593134797986
0.34240002975675105,226.83271210404857
0.3457783748406486,226.7148059822758
0.3488476280802481,226.36992739220506
0.3489225732952394,226.3579936582958
0.35180543799920255,225.8282043443395
0.3550653688356517,225.60672055940046
0.35918852868203704,225.65302901551138
0.3626702503405596,225.31260343819866
0.3651509684919813,225.04118187639074
0.36861866090209155,224.9525507237608
0.37196174938516097,224.73785656281206
0.37544184350295645,224.46664785803318
0.37893326489833407,224.38655077507747
0.38234117268707174,224.09087085264176
0.3859257477515749,223.80000171506612
0.3882311191150489,223.52936967157723
0.39267456429394326,223.43005908636366
0.3950516640476402,223.43489404989737
0.39831284631588754,223.12413220139618
0.40184261923689285,222.6992348005624
0.40530681519370243,222.52388940156314
0.40905138927886336,222.3071508323078
0.4115319743365859,222.228382275673
0.41526991723794787,221.9406003656416
0.4187361368243529,221.58486287380452
0.4220288518137358,221.54668161431567
0.42540921665079806,221.3406360712322
0.42880298178195203,221.09935105412876
0.4323650251563606,220.98369904584848
0.4346874835856937,220.76760680151682
0.43895477841439334,220.59739541009958
0.440866404950811,220.1964879055453
0.44527650313734457,219.84435626778003
0.44867471666369607,219.68354567383358
0.4520969832355549,219.41531966357127
0.45571121053104335,219.43531617882283
0.4579387392180748,219.20293062636705
0.46250487398576834,219.01672833392456
0.4649525181621824,218.968729561571
0.46843689392579535,218.76705389016013
0.47191670590234625,218.4238747438342
0.4753988043865133,218.07250940249074
0.47890949903579705,217.8860565580372
0.48132701482266615,217.74895735747657
0.4859036833976408,217.66114935583948
0.48817615058933106,217.5801370765331
0.49191843567117755,217.2763548214637
0.49527464304893176,216.87139491439297
0.49947935790354736,216.9486210205744
0.5014039912290232,216.89145720523825
0.5049736033977564,216.57819674458966
0.5082065828362522,216.19665977906556
0.5115786767425502,216.0167032566734
0.5152436256738052,215.99707705454853
0.5186967620988946,215.52315529255782
0.521968430409674,215.34616203908118
0.5254198996974054,215.42596211000878
0.5288512582835266,215.22217653013826
0.532359526085776,215.30252465499873
0.5336125133514399,215.3084294216439
0.535997306040744,215.14995999931352
0.5383474635705984,215.0955042072231
0.5434696817558123,215.24112831781602
0.5474779908646533,215.43714300498937
0.5515008779003355,215.5381930530911
0.5553394756643392,215.5162862136748
0.5590749712091309,215.78347321637182
0.5629184884725512,216.04790414254092
0.5669392380665498,216.0156985992761
0.5710082022220947,216.16350292337415
0.5758599529028362,216.45034152429395
0.5783304136751598,216.46158907965304
0.5836967074196658,216.45833054125148
0.5864211026231311,216.60462974112227
0.5914201299923706,216.75974017322955
0.5953444463138463,216.9109213479647
0.5990226257424857,217.08834188380726
0.6035280179439609,217.19954757059168
0.6074866110529219,217.4076398567371
0.6116200703810556,217.51913536301828
0.6157483618002143,217.49851241557514
0.6184872494913317,217.50026958085857
0.623411538152837,217.71441166214805
0.6271470852182458,217.84157701662866
0.6308073610775474,217.8540170026352
0.6356446882244234,218.02460564361826
0.6394198855482643,218.17209937563877
0.6434815124242045,218.29397331115197
0.6474802640477676,218.2648195419
0.6511840936665881,218.18173693011428
0.6551539007170911,218.48090696704529
0.6589156301273934,218.63475155582182
0.6627555416788616,218.7501216402635
0.6668074299269012,218.81974165169788
0.6707416319237308,218.7118755499489
0.6747153292174503,218.78198079235665
0.6798890409834609,219.01202952593678
0.6839270632142426,219.08431618514825
0.6881752189739113,219.17686449242308
0.692242817615906,219.19144615882288
0.6963243352507967,219.28377734637195
0.7002534947262352,219.51214224068568
0.7044656772124679,219.4617500823462
0.7085768033280707,219.39841871140703
0.712593876593883,219.53048130164694
0.7164059322658544,219.58343413113965
0.7202488108176858,219.49052305728023
0.7241142209962793,219.5400545998288
0.7280938775372353,219.67652556569587
0.7319048661613491,219.76380608435255
0.7368678959704479,219.7739857565045
0.7409510205202948,219.89017339827984
0.7453206078307334,220.074099883303
0.7494593849772305,220.0598038070089
0.7533192253915623,220.17130176131943
0.7570686748397987,220.24856766291006
0.761164884415742,220.19185662567912
0.7649600324024989,220.20423530281525
0.7696335891172105,220.27708269612162
0.7733924896477876,220.2531505380304
0.7779370305113998,220.45333956045954
0.7822840836911699,220.50713160888887
0.7849494220955698,220.49286897925776
0.7903988623170358,220.6171676990568
0.7930753138781462,220.68183560624973
0.7986232726405335,220.72377204985895
0.8011780278876183,220.66404375235976
0.8056989071484889,220.62793231623095
0.810619975658002,220.84961670118673
0.8144436610494444,220.78407983664
0.8192519444764647,220.79068871050134
0.8232347750017316,220.80401332437089
0.8280764003512814,220.94207403778773
0.8321960848768782,220.96721620113593
0.8362450784164498,220.91616944157337
0.8403759992088157,221.00354150402978
0.844462188693648,221.05678883292444
0.8486877835330958,221.0996824145618
0.853886395020084,221.07904567993688
0.858391475298692,221.14506226660836
0.8636015537473839,221.26433366017392
0.8682797004046375,221.19798637785243
0.873604478513948,221.01488045259194
0.8789647052519506,221.22308784783436
0.8839190474028337,221.46487576373525
0.8892287884594342,221.37285758646684
0.8940024314013243,221.3640882523922
0.8983151396759378,221.44314975948197
0.903676573913441,221.2947398552559
0.9096889060643524,221.45806362723957
0.9130783463048854,221.54270122420036
0.917663261995571,221.66966591164172
0.9225875051780906,221.88064966246617
0.9263368522226302,221.62565110748343
0.9306826069281905,221.69559160470723
0.9347593661144326,221.81074500391838
0.9389780735036047,221.67135354788337
0.9434828326192003,221.7085538291584
0.9492427195359857,221.7939002001311
0.9542489868094487,221.72684172664376
0.9592447002519192,221.75195740900708
0.9641900755159746,221.75423022067582
0.9691039585648765,221.90748003394157
0.9748647473499467,221.75230522372726
0.9799507928678824,221.78604862198281
0.9860996333577509,222.00432827324107
0.9907430480261853,221.76913865783763
0.9967392202087314,221.80848782019223
1.0025247682059957,222.10679785628892
1.0085381505723376,221.96000515594437
1.0146101000576317,221.98124784905332
1.019811541780129,221.9472650510191
1.0266887681109202,221.86990117072258
1.0325874016931442,222.26644082842716
1.0383075419060508,222.4050548133336
1.0439219519226752,222.0723170544856
1.0500662494914141,222.0426018823876
1.0557603372182987,222.10194755764832
1.0625329184790815,222.28673146625164
1.0678520818792243,222.21356342449087
1.0725624571669456,222.02753816213257
1.0785841026827285,222.25010025155518
1.0831060462219233,222.4765545157341
1.087585521259711,222.34003881466774
1.0934839803239016,222.39470555501813
1.0979754096001242,222.3651464738989
1.102668495425935,222.22843093475234
1.1075671813317431,222.14628283123372
1.1132124982319935,222.2572671244346
1.1187007563040015,222.4954178024356
1.1236054181875132,222.40616518876516
1.1280638530468097,222.3996519472516
1.1325295725510347,222.50676479452284
1.1372535997143531,222.5912132356005
1.1421292436889379,222.5324813577832
1.1470921051474723,222.45218438832802
1.1518875478054786,222.30358146986106
1.1564560977404081,222.33798830727372
1.1623577541667953,222.38158656892375
1.1672819374863408,222.60583116941785
1.1730392231128022,222.7169138816845
1.1786912180923352,222.4655924422404
1.1847025996655343,222.54509274732467
1.188292004368035,222.57518813302474
1.194457368024152,222.54919022043327
1.1998655815526218,222.59564116929852
1.2058723856992974,222.57577122095836
1.2106716860200832,222.5082719193287
1.2150816273416536,222.55191948386107
1.2202230554518465,222.47902549916637
1.2250071537070475,222.61098304701682
1.230797401696956,222.6239441257474
1.235626656234403,222.52575348487855
1.2416719145192434,222.53271203626224
1.2450538762156846,222.49467866164167
1.2505363326185235,222.74796422235656
1.2554035760289437,222.7326015685437
1.2613972934383768,222.6188479484431
1.2661703998947555,222.83111108405205
1.270589130138727,222.8556185220737
1.2754802123365794,222.76482068180488
1.280573588266845,222.74243214519737
1.2861822777409997,222.5780988426573
1.2915160250974025,222.46718287705573
1.297081935700654,222.4857507698523
1.3036144145246207,222.78021077447505
1.3089667106934537,222.9131380168081
1.314138150801518,222.68681335718946
1.319985636903736,222.8681806139354
1.3252134748767994,223.03749130889486
1.330785234809986,222.8259527344652
1.3364196685804397,222.81734653969585
1.3411578173723977,222.9091897776799
1.3460271247735713,222.78214773946974
1.3513791396843893,222.82274620621686
1.3558279641203868,222.92486755794158
1.3604681465111235,222.89685518709663
1.3655297721574298,222.88091899274883
1.3702006310140624,222.80077072361664
1.3751659601798025,222.76432152726886
1.380487327869529,222.8043069290802
1.3870024026420342,222.9269135790338
1.3921627662615492,222.90487608365913
1.3982524030959975,222.78593012203098
1.4032541079663494,222.88350595133983
1.4089419691801328,223.0370444502961
1.4142726430834085,222.9245722348845
1.4198173576754576,222.90792534582638
1.4247367873404215,222.7784610545014
1.4296595525281721,222.86032589644088
1.4345310621399656,222.97475899676328
1.43935173683116,223.0542308775493
1.4446438669676729,222.95805894861854
1.450501932205084,222.7900894919872
1.4556148255634271,222.70260501888774
1.4612244589297454,222.96831542235958
1.4674905069111035,223.1421740963886
1.4723990978787513,222.99479579800578
1.47715742883625,222.88995043354367
1.4820851148031515,222.91151915844586
1.4883894991781166,222.9913485076058
1.4936288123945718,223.00391163751164
1.4985495741916772,222.9635662726085
1.5049798255992843,222.9917932693396
1.5095971802253894,222.91746472777328
1.514128401534787,222.89553323106347
1.5188954482640433,222.9520259095294
1.5245124127524659,222.932487830044
1.5301529709846746,222.8920341194068
1.5352861992956215,222.83411602095367
1.5414619307326598,222.95348002202604
1.5474453853597254,222.98725213067976
1.5551092797673958,222.87324383831913
1.5624027362880482,222.66670646168933
1.5709347611902222,223.15359546520426
1.579080239038234,223.29061161167806
1.586414952628335,223.18362857018087
1.593214630838646,223.1436935594641
1.6004209964144585,223.17302358810207
1.6059967921652671,223.2002412551184
1.610932230304806,222.98878100226761
1.6171828316516204,222.86682738796628
1.6218604623048474,222.8407605334329
1.626436130958705,222.8876421630294
1.632566651872286,222.97951823086936
1.6371815981320414,222.95505201851202
1.6427175469366522,223.0218000495759
1.6479526564204394,223.02292967642046
1.653104542334956,223.04603677427485
1.6586857347232087,223.20671463432544
1.6632703664409398,223.1031947769685
1.6677873696069407,223.09785754521923
1.673157098329847,223.10539719143748
1.6782905211656314,222.97512878830264
1.682751844814488,223.09251247832424
1.6870993739739668,223.22308644812313
1.6912352018907864,223.1106943117078
1.6965332970738627,223.08263089672994
1.7011731435017325,223.1250025105542
1.7054980839629172,223.0927160538836
1.7106126897141154,223.08282945653156
1.7153221588718368,222.89775478931017
1.7197334876049526,222.95054976516826
1.7245211455462603,222.99396575787085
1.7295179981602076,223.2449245778485
1.7353971227786638,223.4277377163944
1.740400843995294,223.3000416548694
1.7460611097428884,223.31395948147104
1.7508092613660378,223.25138980915483
1.7561355213646554,223.00739104455786
1.7618457864957509,223.07313592934094
1.7666855701078636,223.33111292911553
1.77229832296611,223.1807714421944
1.7777696458466938,223.09432707909505
1.7823330993318756,223.03446092498837
1.7881576763346485,223.06880740666742
1.7931055199018413,223.22241579764034
1.7978933736827019,223.14616556793996
1.8040736725708875,223.02937292473865
1.8102935929712414,223.17707449319522
1.8142838918135062,223.2336768820864
1.821227053943072,223.2776702374635
1.8263906583800695,223.06735624615453
1.8328202018466264,222.84883188483715
1.8383853353830781,223.177304462758
1.8450273535121025,223.46259642894296
1.8500535067753914,223.26498841392038
1.8557399348391743,223.00123109795334
1.8605572615190613,223.15297022756647
1.8651402595290807,223.1986160929943
1.8696704864016256,223.1202221154269
1.875594537407973,223.17958153468524
1.8803798189332865,223.17625363829217
1.8864494913939602,223.2282295366779
1.889607106687153,223.20201219226198
1.8956846122720394,223.23764678449368
1.9005779100047497,223.27883380711063
1.9055232095352934,223.23824388294884
1.9109924686464497,223.05794592616604
1.9170965565666955,223.22744294702002
1.9227642370499105,223.38787724270207
1.9290127542275768,223.47280951325826
1.9350506405860204,223.29256523386647
1.939976013244529,223.22239961073416
1.9445306901862016,223.39168035606298
1.9492311205248825,223.08976934525725
1.9554071832988476,223.02281589433494
1.9603918275257708,223.29311876455134
1.96484689230036,223.12816092061723
1.9698287409833013,223.17664357191939
1.9743036688117426,223.24274180965273
1.9793207575675213,223.16819465377836
1.9850531862925849,223.29242083672452
1.989661013608197,223.28681817842627
1.9948808143893921,223.08030933417888
2.0001117769287204,222.9480790789957
2.005198477801598,223.19963335299565
2.010916391744607,223.43847563389374
2.015216019628478,223.20536189589018
2.019674751284929,222.95960293514062
2.0264171200759797,222.99993204128583
2.0317719802575325,223.1944586077605
2.0370347999237612,223.3024158883078
2.0421904321186606,223.27016221973707
2.047746567548945,223.15986174399356
2.052703310115905,223.20705597377957
2.0575919304677597,223.20851908550242
2.063542485438119,223.2614816665967
2.0682907919699125,223.126714786045
2.0732627565073027,223.04558826039897
2.0793739388725547,223.1877036017856
2.0846794247440115,223.1015116655633
2.0910324871177557,223.45183044703813
2.095966607860527,223.3096822045
2.101330324641254,223.03809292808683
2.106619018980071,223.0601710878459
2.110167081377443,223.12899414470235
2.1160572997777933,223.42387720139686
2.121031286161767,223.4115247973515
2.1271253619246275,223.21273153608303
2.1322808769971084,223.09046276408995
2.1373764754651146,223.18768184917417
2.142986686169251,223.47080571254756
2.147422589907686,223.4683907454658
2.151828482618933,223.47258098615336
2.1566507744025603,223.29992826235284
2.1614255367006785,222.949086373848
2.1669384847768245,223.21525325962781
2.1721029790487427,223.42387618892008
2.178111737252071,223.52979013842605
2.182910725703984,223.38141129237846
2.1877419123016946,223.43422351922231
2.1930081455607398,223.50357896899928
2.197001645515298,223.20356810375773
2.2023980661670106,223.32606272963966
2.206702038305533,223.61959985069842
2.2108975976489798,223.60410322142022
2.2151221652287547,223.50150627469057
2.219421567897475,223.494398067129
2.225242803291516,223.3816430177555
2.229421648171426,223.47156841997
2.2343627141484625,223.65704661033647
2.238983412880553,223.47562751791162
2.2442075589274206,223.50605429581466
2.248820038457294,223.7991819868418
2.254043556349678,224.00950481703066
2.2585883322061995,223.73539387336973
2.2633415363824914,223.76551881811247
2.2676158631569483,223.98339972307895
2.272250826421419,224.10963334554552
2.2762525032220555,224.07623422578123
2.2801156303507,223.9700455018239
2.2839869577713285,223.95549572800635
2.2885938893798374,224.26174557396013
2.2924288280740233,224.23012888759567
2.296169684800926,224.2445900548194
2.300980139167626,224.52144952966856
2.304834366023349,224.52056867525596
2.3086520585092636,224.64788832440132
2.3125115554748152,224.72264264611437
2.3164451424097674,224.89291718129618
2.3205884985537812,224.94657265428316
2.3248884542451296,224.71267342894907
2.3290104771089104,224.97884676037114
2.3327806282549557,225.13808425541316
2.336677000358297,225.0996166910893
2.3421492259845755,225.24044801277614
2.344589936945982,225.28355637585855
2.3486070065418088,225.37284609589784
2.3525383856590447,225.53814804304045
2.357162050202913,225.83562784275398
2.3609816911678077,225.92009753095795
2.36473235265532,225.94034875215402
2.3691576371776564,226.18269815004288
2.3730310267583063,226.3362038893734
2.3770467382394234,226.4354547347486
2.3813092292720377,226.6973211789906
2.3851404836048915,227.15455476264222
2.388984652094504,227.5161595995822
2.392884488186296,227.85556681412845
2.396896883194545,228.30448701631602
2.4008101982863552,228.6377455322488
2.4050840776092364,228.93090893730823
2.4091072985216457,229.3474786028464
2.414226814779627,229.58277193197068
2.418286358680799,229.67029154737781
2.4222350030849276,229.7148682124536
2.4261507718052155,229.4963304707631
2.429957455448983,229.4957478908906
2.434557739013756,229.71618257228948
2.4383811216376037,229.44078920929633
2.4423333252265795,229.33859487594043
2.4464653071883586,229.52194999972775
2.4506472351401696,229.5677148177664
2.454830116870012,229.47042736871552
2.458895924585317,229.64116528090952
2.4628194049177505,229.7773850064533
2.466873087180888,229.86033270385988
2.470802220066059,230.1490313640681
2.4749815460976707,230.2346905794245
2.479242478046976,230.39799779284175
2.484501129630503,230.55040564419045
2.488604838999477,230.86065195670545
2.492577717707981,231.17626561777791
2.4965136691863994,231.25787492088062
2.50050478458607,231.28965123368513
2.5044362476271096,231.39410519919937
2.508377814501247,231.41192126818154
2.5124622297709798,231.60869371112867
2.5164980431142157,231.7119814151386
2.5204762637294276,231.9257129839413
2.52441453119907,232.33727852500874
2.5283036003191546,232.82180630351942
2.533672945739666,233.0865471354727
2.5377023257882914,233.34731497626348
2.5420497485012445,233.7872383790926
2.5463919135163144,234.04205568671688
2.5519938146147285,234.2713256058497
2.5564084126150184,234.804786719122
2.560875733101106,235.11711129187216
2.566195652722218,235.50936329421918
2.5718242230211037,236.2214571184869
2.575657848925601,236.55136019079742
2.5812471600622495,237.01651847203198
2.585458740729533,237.27267500716425
2.5904967223255637,237.43692448467198
2.594633796396691,237.55675984075253
2.599792546472436,237.9994467923629
2.603985442603496,238.62988528865978
2.6093691933027023,239.2842496137498
2.613495754028276,239.75253338993446
2.6176673052732173,240.20754135601027
2.6218792344398603,240.53930870945962
2.6274484595338627,241.22163306861526
2.631431713427351,241.50530843172314
2.635924595813799,241.89250301926754
2.6398423463169047,242.85281169947052
2.643870868769213,243.30531800157738
2.647781627384019,243.59842736480826
2.6515371634994835,243.89245728947344
2.6556143335754405,244.0676654091667
2.6595348517833055,244.6827120710789
2.6636726078519692,243.35912087725745
2.66631251335144,237.8590810179875
2.66631251335144,237.85908101798753
2.668865557310188,229.3605054999889
2.671647923057055,223.9663940308988
2.67560180569605,221.83719543389898
2.679693420131348,222.8395852363069
2.683994717334789,222.95907673055007
2.688941744571051,223.66542855598334
2.6912543959142066,223.98559988836473
2.6961023125943506,224.42196332890572
2.700138603172396,225.35543074782174
2.704296670529196,225.99390463171
2.708219165066689,226.80613234217589
2.712188751616391,227.65450872397122
2.7160652221605717,228.31696237546885
2.7197543334141674,229.15227300843756
2.7233952727191135,230.13749632335606
2.727990944109781,231.17197736072018
2.7316920970872354,231.9125283701313
2.7361539683059237,233.01964672235854
2.73896001131646,233.64846809253777
2.743479912075978,234.47309706333124
2.7473396040261235,235.35251588291294
2.751046017239739,235.93347504543226
2.7553286800133643,236.96462126853345
2.7591477143295,237.56713773585625
2.7634575815485976,238.56589106202864
2.767232520146206,239.5143025726161
2.7709853715107466,240.00985433620679
2.77540882905948,240.77287217815848
2.7792032479839706,241.04530930150258
2.7835180570383264,241.61463514930952
2.7873025542698007,241.86683660066797
2.791024101351376,241.80011636871757
2.794723453335844,242.03485594254715
2.7991391387697333,242.77377568887715
2.8029289516959666,243.8031223519414
2.8075501685807325,244.65475437404677
2.8103519478926557,245.1502574696122
2.8147233742351347,246.43210633772804
2.818460238624716,247.95678119829728
2.8223587073339216,249.2468568980888
2.8265360773740187,250.81769888159334
2.830444955405755,251.83941393893465
2.834699337482675,253.42030241974237
2.8385279516003195,254.74861552588413
2.8423193228063304,255.53112846652044
2.8470108174363764,256.98468188638003
2.8498905425923744,257.7686467930033
2.853985179475645,258.9435016880903
2.85631251335144,474.53654444619497
2.85631251335144,475.09915635174224
2.8563125133514404,328.43045649192095
2.8563125133514404,328.43045649192095
2.8563125133514404,355.49943726820095
2.8563125133514404,357.27145455382004
2.8563125133514404,369.1267750561279
2.8563125133514404,373.1454978491145
2.8563125133514404,397.44002779675634
2.8563125133514404,399.5116492634234
2.8563125133514404,426.9272136983186
2.8563125133514404,433.6313399565855
2.8563125133514404,434.0819472979012
2.8563125133514404,451.3524455743178
2.8563125133514404,468.52191474477183
